track_uri,artist_uri,dan,ene,aco,val,artist_genres
spotify:track:7oYIWLDxTrPpbGHvpuuFP7,spotify:artist:58eJhHRICp87T2IFcP0bYh,0.674,0.582,0.0229,0.879,socal indie
spotify:track:0f8eRy9A0n6zXpKSHSCAEp,spotify:artist:57vWImR43h4CaDao012Ofp,0.826,0.299,0.31,0.215,afrofuturism
spotify:track:0wBVIJrD6tvVnBIQTEQpBt,spotify:artist:4UjrcYERvCDC44O0uBSOFa,0.567,0.539,0.00458,0.372,"5th wave emo,american shoegaze,dreamo,grungegaze"
spotify:track:1zgSpKJRrAv41xf83LtA89,spotify:artist:4ZonAe7RftZZ4ef3KGWsum,0.523,0.707,0.146,0.177,
spotify:track:3gs6LXAk9v8LISYkrEAD6Q,spotify:artist:4ZonAe7RftZZ4ef3KGWsum,0.515,0.749,0.741,0.208,
spotify:track:6VpixOqGbywfTDhrUAT6S0,spotify:artist:5uhqkMm8dyQvX83kl4Znq0,0.836,0.799,0.00967,0.219,"indie hip hop,vermont indie"
spotify:track:4ehS4c6As9l5slahfk0S8F,spotify:artist:3nuc29fYGlQbIrwh4yrNWd,0.679,0.592,0.172,0.595,"boston rock,indie folk,new americana"
spotify:track:3FtYbEfBqAlGO46NUDQSAt,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,0.763,0.803,0.0709,0.561,"alternative rock,indie rock,indietronica,modern rock,rock"
spotify:track:1jJci4qxiYcOHhQR247rEU,spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,0.451,0.931,0.00076,0.172,"alternative rock,indie rock,indietronica,modern rock,rock"
spotify:track:71djYUPXyLrhOYWZcpYufv,spotify:artist:6PWU6JQvvYv5sz5FOODHg6,0.892,0.674,0.0783,0.802,"classic soul,disco,funk,harlem hip hop,jazz funk,p funk,post-disco"
spotify:track:5ureTq4YXlwRFjTdpEtvnp,spotify:artist:1aAAIapQGdmLC30d26LZuJ,0.407,0.29,0.479,0.521,
spotify:track:652VPMkmlbiu51LMHjtvEQ,spotify:artist:5wl4eeiKZTQ0mgm7jLoy7g,0.253,0.34,0.487,0.161,"5th wave emo,alternative emo"
spotify:track:3lELodK1hsVc32UPZVsYHG,spotify:artist:5wl4eeiKZTQ0mgm7jLoy7g,0.621,0.826,0.0895,0.963,"5th wave emo,alternative emo"
spotify:track:6qWOxrhdSDpElY8tGMyt4f,spotify:artist:5wl4eeiKZTQ0mgm7jLoy7g,0.766,0.312,0.334,0.524,"5th wave emo,alternative emo"
spotify:track:4AznSnvffoohGZf9sru3cQ,spotify:artist:6k0UWu0OIL87R1Jsgowuh1,0.624,0.808,0.0187,0.477,irish indie rock
spotify:track:3REPEslblSsgtY427PdubY,spotify:artist:2TBVFlrEz4Bhg182fcaACv,0.507,0.852,0.00597,0.439,classic soul
spotify:track:4kXdLQaiCpqSdM9OTpvfZe,spotify:artist:6dYf0mDvC886saRIV4on5c,0.592,0.572,0.33,0.298,
spotify:track:0D9CLVWQHoMcaghl8baO8A,spotify:artist:799k56wbyqhZaDazBF8bNY,0.478,0.712,0.412,0.4,chill dream pop
spotify:track:2fGRJzoiYJYAzlQAyBONMb,spotify:artist:4o16FybIZV7WPD7tOl7PUd,0.81,0.353,0.0473,0.731,alaska indie
spotify:track:0r0mkbSt1kGE3iVRcQpRpU,spotify:artist:5bfmYehEiiHMhAlT3BaPsn,0.647,0.409,0.953,0.362,
spotify:track:611WshW3yQKLCQ2pTCOii4,spotify:artist:4G9wSdX0klmoHfjm9i6DLd,0.318,0.957,0.0000388,0.242,"nu-metalcore,progressive metalcore,uk metalcore,zoomergaze"
spotify:track:4OmlsAT8r4q9vPFBvfYgyZ,spotify:artist:4G9wSdX0klmoHfjm9i6DLd,0.563,0.721,0.00213,0.11,"nu-metalcore,progressive metalcore,uk metalcore,zoomergaze"
spotify:track:3LAq3vho8skyLJyVtbFtlM,spotify:artist:21UAjUdm85WFNLL7EXISBn,0.414,0.208,0.97,0.067,"indie garage rock,surf punk"
spotify:track:2Dub85ZiCGeXM3pLTsaV8J,spotify:artist:5XbtWFLdL2sXDUo3oqzn9b,0.614,0.602,0.012,0.131,"broken transmission,dreampunk,hardvapour,mallsoft,vaporwave"
spotify:track:43KrLcrVbDBimYtjKswIL3,spotify:artist:5IbEL2xjRtKsunfmsahLuO,0.834,0.655,0.464,0.87,"cloud rap,florida rap,underground hip hop"
spotify:track:58razoPhWk5Yuvauz7BaeR,"spotify:artist:4H9nlRIz8akpjJurwlFf6i, spotify:artist:7uMDnSZyUYNBPLhPMNuaM2",0.651,0.727,0.348,0.378,singer-songwriter pop
spotify:track:3daFmiuYUOE6IWIn8Jd51c,spotify:artist:7MoIc5s9KXolCBH1fy9kkw,0.496,0.84,0.0304,0.748,"art pop,eugene indie,indie pop,indie rock,philly indie"
spotify:track:7qQMtg44hxQ0ga7NhyyNxR,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,0.739,0.658,0.132,0.636,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:3XyNi4ARXWBgzeDFKoJPqy,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,0.687,0.886,0.00542,0.189,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:3Wx98ijEDnsxyMYePCuFNI,"spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x",0.594,0.913,0.655,0.897,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop,chicago rap,hip hop,rap"
spotify:track:7kQJCw0ZkvHgfJqRwPblmG,"spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:3nFkdlSjzX9mRTtwJOzDYB, spotify:artist:2RdwBSPQiwcmiDo9kixcl8",0.625,0.542,0.0223,0.328,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop,east coast hip hop,gangster rap,hip hop,pop rap,rap,dance pop,pop"
spotify:track:6XC3zX8dEiFTpd2hPpOA9y,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,0.613,0.691,0.141,0.451,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:2qDTVDLjK4PctCvC8Mg19x,spotify:artist:0ONHkAv9pCAFxb0zJwDNTy,0.697,0.942,0.136,0.789,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:1ZM8toCOlnfBKJdvR8GqUq,"spotify:artist:0ONHkAv9pCAFxb0zJwDNTy, spotify:artist:5K4W6rqBFWDnAN6FQUkS6x, spotify:artist:0fA0VVWsXO9YnASrzqfmYu",0.687,0.783,0.0526,0.359,"gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop,chicago rap,hip hop,rap,hip hop,ohio hip hop,pop rap,rap"
spotify:track:1MrjlbHioxHQDfsYDHJG0F,spotify:artist:2UyOnfaE8nWXKPwYQyp2La,0.28,0.948,0.0224,0.292,"chill breakcore,glitchbreak,mashcore"
spotify:track:2WYm6cj6PAOrQjahLQ8qfL,spotify:artist:2UyOnfaE8nWXKPwYQyp2La,0.403,0.989,0.00128,0.0301,"chill breakcore,glitchbreak,mashcore"
spotify:track:6uDrRADAoejyyOLXbf2hdq,"spotify:artist:1kMVs324xI4K0tQrKqA4c4, spotify:artist:4G1zP5i0r57g1c1CxrPhfM, spotify:artist:7fFfPSHnrplQpezV79CFYc",0.617,0.591,0.089,0.227,"dark trap,dark trap,cloud rap,dark trap"
spotify:track:3MhbnxA1JnksiATu9xyB2c,spotify:artist:4oLeXFyACqeem2VImYeBFe,0.736,0.252,0.814,0.375,"edm,house,stutter house"
spotify:track:6zJUp1ihdid6Kn3Ndgcy82,spotify:artist:4oLeXFyACqeem2VImYeBFe,0.683,0.819,0.00826,0.127,"edm,house,stutter house"
spotify:track:7jl9oI0ajx1e4rnbX4DgVZ,spotify:artist:7msuTfFRpVfnoKJL8YUF7Q,0.602,0.697,0.0218,0.297,
spotify:track:5lnl3Ssiu8aYTDTmgdcItA,spotify:artist:4eArh1v6UwBbKkjdgHCned,0.562,0.502,0.602,0.785,"charlottesville indie,indie pop"
spotify:track:3SEd8nPd8MpGwk6ZZ8tk2j,"spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY, spotify:artist:5lHRUCqkQZCIWeX7xG4sYT, spotify:artist:50co4Is1HCEo8bhOyUWKpn",0.823,0.768,0.0146,0.216,"rap,slap house,atl hip hop,southern hip hop,trap,atl hip hop,atl trap,gangster rap,melodic rap,rap,trap"
spotify:track:0fzlR1TE71EqwQfnhoz4my,spotify:artist:3mrVvdZqVDCIImSLsgAsqn,0.33,0.664,0.211,0.253,la indie
spotify:track:6xdl0FM9U3VZL3AwmHw8V3,spotify:artist:3mrVvdZqVDCIImSLsgAsqn,0.686,0.407,0.862,0.468,la indie
spotify:track:7quyydRIDbjAwnloGuq7hM,spotify:artist:6QrdWAI9FMyVqBIKcecUD0,0.436,0.735,0.00231,0.796,french garage rock
spotify:track:7pADtei8K3suMQlLBxR4iw,spotify:artist:5O35zGUolf87RATk2NgSD3,0.738,0.324,0.675,0.731,"bedroom pop,modern indie pop"
spotify:track:0jGCpqvTBIcNkN3wWiJ4uQ,spotify:artist:3NH6G625odjefc6B8x21ol,0.482,0.834,0.131,0.67,cincinnati indie
spotify:track:3aQkJx2WpFWrxKEYO159Vy,spotify:artist:3lybdJ5QPH5NJolzMVKnLx,0.438,0.662,0.17,0.331,
spotify:track:7uhMY88CsMo2yN3KQI6km0,spotify:artist:5iqt52jv0MvYLOkz74dMzT,0.64,0.668,0.875,0.49,
spotify:track:3D8q30fA9ydeVhlM7csJrC,spotify:artist:4nNxZ9weXMeokvs9ohcmZl,0.556,0.495,0.382,0.531,indie garage rock
spotify:track:3YyQXGAcKHwKeXERqllhW4,spotify:artist:6Lr7JHaaQ4wLOWtNmOIOcr,0.424,0.987,0.122,0.163,"chill breakcore,glitchbreak,glitchcore"
spotify:track:02lhaRvr7RHNKkyw60Jftm,spotify:artist:2E701AAAlg7LthbISEZv0N,0.418,0.91,0.00307,0.197,glitchbreak
spotify:track:4aLqmvZMituDRmbcNqcLAn,spotify:artist:6mbzLeDgokrXD05pj6kf0N,0.548,0.384,0.0126,0.412,nz indie
spotify:track:4QxUGT7ibzYg2Ody5gHKI2,spotify:artist:4chHQ1XcMUGTnvb0Q5mgIG,0.293,0.501,0.328,0.301,boston indie
spotify:track:7iSNEgSJYlc42H73xePMLh,spotify:artist:6USv9qhCn6zfxlBQIYJ9qs,0.566,0.448,0.54,0.199,"alternative pop rock,pov: indie"
spotify:track:00c6I4e1BL1vqbD97KIh50,spotify:artist:1ueFyDvrq8tCjAd6x8AVxD,0.691,0.595,0.0888,0.415,modern indie pop
spotify:track:0tAFy8LVdMQgW6A6Nq7olS,spotify:artist:0tvpihdAsKiNnP6sWS3jUI,0.827,0.518,0.164,0.584,"bass trap,electronic trap"
spotify:track:4zIiarkbaDt2cm6sukb1Xt,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,0.793,0.589,0.462,0.582,"alt z,nz pop"
spotify:track:06Xh1KvQofFghlSt33mFjc,spotify:artist:0Cp8WN4V8Tu4QJQwCN5Md4,0.644,0.661,0.142,0.55,"alt z,nz pop"
spotify:track:6x3sun3UqxP4g0Juw7ZXx4,spotify:artist:5XTn5Az9AcSKu0oaauC5ES,0.547,0.603,0.246,0.271,"chillhop,lo-fi beats,portland hip hop"
spotify:track:4CmumTJeNPBmXYOhSI5D2L,spotify:artist:0jsnWH4QCKcAMpR7vEhh9u,0.288,0.466,0.468,0.17,latinx alternative
spotify:track:3aUFrxO1B8EW63QchEl3wX,"spotify:artist:2hPgGN4uhvXAxiXQBIXOmE, spotify:artist:0ONHkAv9pCAFxb0zJwDNTy",0.58,0.469,0.126,0.369,"rap,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,virginia hip hop"
spotify:track:4RVbK6cV0VqWdpCDcx3hiT,spotify:artist:2hPgGN4uhvXAxiXQBIXOmE,0.585,0.597,0.339,0.227,rap
spotify:track:5me5yFJlnKZr2spcxSbCTW,spotify:artist:3qqkHeEhezlIaNj1vFYH2r,0.447,0.544,0.466,0.625,modern indie pop
spotify:track:1W0OCrMsRP1SLTEdw3JwEz,spotify:artist:2Z7UcsdweVlRbAk5wH5fsf,0.282,0.566,0.000878,0.477,"baroque pop,modern rock,sheffield indie"
spotify:track:1iPeDwic3VEt0T75NyVoaG,spotify:artist:2Z7UcsdweVlRbAk5wH5fsf,0.485,0.579,0.116,0.367,"baroque pop,modern rock,sheffield indie"
spotify:track:2rd4FH1cSaWGc0ZiUaMbX9,spotify:artist:5mqguTgtaoCMNMZD6txCh6,0.798,0.556,0.527,0.627,bedroom pop
spotify:track:1ANNz0UQrikaYJzB5shAsK,"spotify:artist:7caUmyhu6IiUijjAEDB4h8, spotify:artist:2AUeQSLJ1WlxC039lnn7Ec",0.34,0.357,0.487,0.174,
spotify:track:1JV0bFj7KIrbIpb3flnClS,"spotify:artist:1fsCfvdiomqjKJFR6xI8e4, spotify:artist:7v2lRIAhCsWVstXkyATQHD",0.703,0.856,0.832,0.32,"cloud rap,emo rap,cloud rap,emo rap"
spotify:track:5QxsyWK3UfLgEPTaAb5Xgq,spotify:artist:2lZkXWxkZsZzBocxMjN1or,0.345,0.912,0.000646,0.391,"emo,midwest emo,post-hardcore"
spotify:track:6z832PPPyMHmahjAihz9lU,"spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM, spotify:artist:4HzKw8XcD0piJmDrrPRCYk",0.65,0.684,0.379,0.436,"canadian contemporary r&b,canadian hip hop,canadian contemporary r&b,canadian hip hop"
spotify:track:49VzL5oBsUICN7U34T98b9,"spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM, spotify:artist:5SyGEPymt1G2uto47tVWvZ",0.711,0.462,0.476,0.294,"canadian contemporary r&b,canadian hip hop,atl hip hop,melodic rap,trap"
spotify:track:4CluZnxfygZoo4OwFm0xUd,spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,0.541,0.399,0.723,0.392,"canadian contemporary r&b,canadian hip hop"
spotify:track:6e3lmEDl5f9MNjgZjbNVN5,spotify:artist:4RxUGW2HRMIm9qI1GJqMgK,0.353,0.691,0.568,0.269,instrumental math rock
spotify:track:32zkKx35Et6A515oZKxDkD,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.699,0.67,0.0147,0.556,"gauze pop,indietronica,modern rock,pov: indie,shiver pop"
spotify:track:1LPGwuFgIzbJoShfDdw7MY,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.648,0.718,0.129,0.785,"gauze pop,indietronica,modern rock,pov: indie,shiver pop"
spotify:track:5C5gvDZsl6d8bh89URfKHr,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.698,0.664,0.121,0.623,"gauze pop,indietronica,modern rock,pov: indie,shiver pop"
spotify:track:0rRjGruFonCGOt0S5zAJNQ,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.689,0.338,0.349,0.568,"gauze pop,indietronica,modern rock,pov: indie,shiver pop"
spotify:track:37adYGaYaAWTGhBaOzX4Fh,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.623,0.661,0.0212,0.63,"gauze pop,indietronica,modern rock,pov: indie,shiver pop"
spotify:track:3ApAsbQP7d5GlFwwdExaTY,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,0.575,0.446,0.247,0.259,"gauze pop,indietronica,modern rock,pov: indie,shiver pop"
spotify:track:0Di13hCWnrPK7B7bxkYZ0m,"spotify:artist:0ZY5YNOBapmFWmqvScaoJ3, spotify:artist:3wv8VsLFKQMbYaOuM3R52i",0.693,0.188,0.0425,0.391,
spotify:track:1dFQCdDFIuiLdZsCaPTugt,spotify:artist:6LkHvIBzMUugKXmM853eqC,0.349,0.916,0.0587,0.211,chill breakcore
spotify:track:2VAKKZDVOBksPNFZ82u7dD,"spotify:artist:5uSwV1jhK40qeQknWMFkpd, spotify:artist:4hMxpsVsbtXHFEn2yzM16Q",0.556,0.674,0.334,0.42,
spotify:track:6uSSupG4TMu3vW8QgynAB6,"spotify:artist:31W5EY0aAly4Qieq6OFu6I, spotify:artist:5LHRHt1k9lMyONurDHEdrp, spotify:artist:4DdkRBBYG6Yk9Ka8tdJ9BW",0.736,0.622,0.0235,0.506,"melodic rap,rap,trap,hip hop,pop rap,rap,southern hip hop,trap,atl hip hop,hip hop,pop rap,rap,trap"
spotify:track:0me9axHSfH5I3R869NYDi7,spotify:artist:6Nwhmo3adbTqPMCsgBgkf4,0.242,0.505,0.0143,0.184,"bubblegrunge,indie punk"
spotify:track:6i3pI6stygvHzOGLEIHJyL,spotify:artist:5PQBWEppAgJ5Fbwk7X3vqu,0.337,0.762,0.157,0.535,
spotify:track:5UemT7yPVf5YbiF2htlrBf,spotify:artist:1q4618qKswelCGLoanFKQh,0.695,0.908,0.0202,0.488,rap rock
spotify:track:1urgZoAjz91vFqPEokA1OR,spotify:artist:2rLGlNI6htigNxx172qxLu,0.379,0.593,0.0269,0.252,"dariacore,glitchcore,hyper-rock,hyperpop"
spotify:track:2378GXDstPcQlx59GAggTU,spotify:artist:3WTuNU8i3JCrYEztzssnyV,0.342,0.254,0.471,0.137,houston indie
spotify:track:4LkLfPYc3yjOta7Gk8FDRB,spotify:artist:7e1ICztHM2Sc4JNLxeMXYl,0.547,0.294,0.0607,0.11,"canadian contemporary r&b,r&b"
spotify:track:39xWBHPM4E9MwzEy5gbM7p,"spotify:artist:0EeQBlQJFiAfJeVN2vT9s0, spotify:artist:0A0FS04o6zMoto8OKPsDwY",0.711,0.746,0.0289,0.279,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,cali rap,hip hop,pop rap,rap,southern hip hop,trap"
spotify:track:4iVD0fTHGxV9JWloujsL3s,"spotify:artist:0EeQBlQJFiAfJeVN2vT9s0, spotify:artist:0FOWNUFHPnMy0vOw1siGqi, spotify:artist:3s8alQfNnY0roAHaJh7Xxt",0.604,0.436,0.0544,0.239,"conscious hip hop,gangster rap,hip hop,pop rap,rap,southern hip hop,trap,canadian hip hop,canadian trap,soul flow,underground hip hop,west coast trap"
spotify:track:2c00DlvpzthGKcyXpe5GHa,spotify:artist:5yOvAmpIR7hVxiS6Ls5DPO,0.861,0.508,0.586,0.728,afrobeats
spotify:track:1M4Ud66z18wuIq3oOxqVHa,spotify:artist:3uwAm6vQy7kWPS2bciKWx9,0.511,0.806,0.03,0.41,"bedroom pop,indie pop,norwegian indie,pov: indie"
spotify:track:56XcpXmOzxrjk1CNvqH1Av,spotify:artist:2UyOnfaE8nWXKPwYQyp2La,0.517,0.98,0.000132,0.636,"chill breakcore,glitchbreak,mashcore"
spotify:track:0TEekvXTomKt3hdXDZxxeW,spotify:artist:163tK9Wjr9P9DmM0AVK7lm,0.511,0.472,0.534,0.0399,"art pop,metropopolis,nz pop,pop"
spotify:track:6yGvhCksviDBjGAnG2zdiR,spotify:artist:0IPsENxttHn3ejcfAfx92H,0.479,0.332,0.58,0.0583,progressive post-hardcore
spotify:track:7e8utCy2JlSB8dRHKi49xM,spotify:artist:7Ln80lUS6He07XvHI8qqHH,0.646,0.813,0.00178,0.821,"garage rock,modern rock,permanent wave,rock,sheffield indie"
spotify:track:7ABWRukVQcXrIrDKDx5Gek,spotify:artist:7Ln80lUS6He07XvHI8qqHH,0.257,0.409,0.899,0.0794,"garage rock,modern rock,permanent wave,rock,sheffield indie"
spotify:track:13NCxLOlvQ4Tnexgfp03Gs,spotify:artist:7Ln80lUS6He07XvHI8qqHH,0.471,0.735,0.0000784,0.636,"garage rock,modern rock,permanent wave,rock,sheffield indie"
spotify:track:3BcQFPRZuuUClWStz29WjN,spotify:artist:7Ln80lUS6He07XvHI8qqHH,0.663,0.839,0.000185,0.75,"garage rock,modern rock,permanent wave,rock,sheffield indie"
spotify:track:58ge6dfP91o9oXMzq3XkIS,spotify:artist:7Ln80lUS6He07XvHI8qqHH,0.52,0.852,0.00237,0.234,"garage rock,modern rock,permanent wave,rock,sheffield indie"
spotify:track:787rCZF9i4L1cXGMkdyIk4,spotify:artist:13ubrt8QOOCPljQ2FL1Kca,0.597,0.427,0.18,0.0997,"east coast hip hop,hip hop,rap"
spotify:track:6SRsiMl7w1USE4mFqrOhHC,spotify:artist:1McMsnEElThX1knmY4oliG,0.672,0.526,0.0311,0.28,pop
spotify:track:4ZtFanR9U6ndgddUvNcjcG,spotify:artist:1McMsnEElThX1knmY4oliG,0.563,0.664,0.335,0.688,pop
spotify:track:0YAQnYt2oB8OdoaeqnHyTI,"spotify:artist:70gP6Ry4Uo0Yx6uzPIdaiJ, spotify:artist:6l3HvQ5sa6mXTsMTB19rO5",0.755,0.594,0.241,0.237,"queens hip hop,rap,sudanese hip hop,sudanese pop,underground hip hop,conscious hip hop,hip hop,north carolina hip hop,rap"
spotify:track:2X8KeGIm33vmr2Qa4Hv8ic,spotify:artist:2E701AAAlg7LthbISEZv0N,0.504,0.706,0.0122,0.0388,glitchbreak
spotify:track:69Sy7207dnixZ6w7RSV9Kb,"spotify:artist:47mIJdHORyRerp4os813jD, spotify:artist:0Ye4nfYAA91T1X56gnlXAA, spotify:artist:1CF8aEN939swnuIZGFI7Hk, spotify:artist:3a9qv6NLHnsVxJUtKOMHvD",0.459,0.663,0.0169,0.412,"speedrun,video game music,pop edm,melodic metalcore,metalcore,trancecore,complextro,glitch,glitch hop,indietronica"
spotify:track:1XgQxmwyToV97C7u5RTWRf,spotify:artist:6oP90f8WzKpCFRcyZRvYPH,0.604,0.672,0.000462,0.612,neo-psychedelic
spotify:track:4CN59uVkgZK95ha1nJgtto,spotify:artist:32g75UA59s48aBhDpSEtdO,0.495,0.448,0.00603,0.0902,"chinese indie,sinogaze"
spotify:track:1BcHNIVyqymxGV7Bv1N5dj,spotify:artist:6PBpD9zihZR2vfwGJITQTt,0.517,0.703,0.199,0.539,
spotify:track:7lsi4aw5zJkcMv6J7HV6st,spotify:artist:30F64wQIHvLiFTGaNZ73nU,0.195,0.963,0.0000312,0.242,"atmospheric dnb,chill breakcore,glitchbreak,glitchcore"
spotify:track:77kn3XKM0S6P1OOKiCNCaz,spotify:artist:5zb7wVUx1vTXLB6HX26EnX,0.575,0.813,0.166,0.405,brooklyn indie
spotify:track:4ntsD33Pgsgk8rUyZLLiUV,spotify:artist:2P5sC9cVZDToPxyomzF1UH,0.812,0.628,0.0634,0.485,"conscious hip hop,hip hop,rap"
spotify:track:4YEcH1SdjdeEyvt4AGYeqI,spotify:artist:1r1uxoy19fzMxunt3ONAkG,0.332,0.275,0.899,0.168,"indie pop,la indie,pov: indie"
spotify:track:3ShKCVk4zy1OhDtwKxh1v1,spotify:artist:7s9xvGsMjmPZmBYa6iEJTm,0.294,0.77,0.329,0.0652,"glitchbreak,hexd"
spotify:track:3p4N9vEtOg6hCNVduRzKPd,spotify:artist:2LqdHOzQiJd0WRn0dcTDe9,0.681,0.732,0.7,0.676,
spotify:track:3FgRLdG57zu4WLFNBWEOP6,spotify:artist:3KBqko94JaicLm8XlHo3my,0.272,0.998,0.193,0.256,glitchbreak
spotify:track:5F9cHBnr1Mq9nqxnHq82l0,spotify:artist:46iJ1VD4HKFnqjISGqlZkV,0.486,0.872,0.463,0.599,"instrumental math rock,instrumental rock,math rock"
spotify:track:6argQhlVDqYKh6IYvmaT10,spotify:artist:5WSlKTn8XCAH31eAVaJ4Wj,0.237,0.978,0.000593,0.0395,"ann arbor indie,diy emo"
spotify:track:5dmPNuHmRRJuHmJTDa7NuJ,spotify:artist:1btWGBz4Uu1HozTwb2Lm8A,0.739,0.471,0.0661,0.31,"modern rock,pov: indie"
spotify:track:0x7Tuf2Y9oKJJiD9iy1mka,spotify:artist:0rpKM0MniNkXM1SLSglYUZ,0.55,0.52,0.65,0.102,"instrumental math rock,instrumental post-rock,japanese math rock,japanese post-rock,math rock,midwest emo"
spotify:track:3IwadYiQKN7O51JgIH9PBC,spotify:artist:6FugQjLquBF4JzATRN70bR,0.651,0.696,0.0949,0.62,bedroom pop
spotify:track:59JLA7ybuBGvF05aFkLFr7,spotify:artist:5HvlhYRFgZzNCj3qdb1FdN,0.401,0.945,0.00372,0.303,"chill breakcore,glitchbreak"
spotify:track:1Avnd5xLg7HmaNofmYk7RQ,spotify:artist:3oKRxpszQKUjjaHz388fVA,0.803,0.662,0.642,0.814,"aussietronica,indie soul"
spotify:track:2tUuhNHoCzeYgd2IzO12fD,spotify:artist:1lAvOODEAbUI5b51WRBbdx,0.724,0.73,0.0149,0.337,dark r&b
spotify:track:5L7VBYoosmkmiiDlzumdCe,spotify:artist:7M1FPw29m5FbicYzS2xdpi,0.306,0.701,0.000398,0.555,"art rock,instrumental rock,jazz rock,progressive rock,psychedelic rock,symphonic rock,zolo"
spotify:track:6WBNzUSX2uaDamNmgQuuSl,spotify:artist:4HWsb7vqTrlSNux1SCXbxu,0.665,0.566,0.148,0.593,
spotify:track:1rAW22F9tGAXIFah1arCAA,spotify:artist:5Bw9kFNhy019e4IBCJZlzw,0.573,0.685,0.497,0.453,modern indie pop
spotify:track:2V88FxHrNhpjstei4ViSjF,"spotify:artist:5sd2fxErtIZ9P48K4hyy5Q, spotify:artist:3voCipmmrW5uF4EMA6aSbj",0.67,0.971,0.000238,0.668,"chill breakcore,chill breakcore,gym phonk"
spotify:track:3swc6WTsr7rl9DqQKQA55C,"spotify:artist:246dkjvS1zLTtiykXe5h60, spotify:artist:7c0XG5cIJTrrAgEC3ULPiq",0.75,0.56,0.546,0.459,"dfw rap,melodic rap,pop,rap,hip hop,pop rap,r&b,southern hip hop,trap,trap soul"
spotify:track:5u03lOJPE3Xxen9jqRChLP,spotify:artist:7mDU6nMUJnOSY2Hkjz5oqM,0.782,0.559,0.195,0.199,"canadian contemporary r&b,canadian hip hop"
spotify:track:0Vhncq86Fdg3dH8XsVjxAw,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.627,0.621,0.206,0.36,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:6pP7VxpfYM6Pkca4JHyrfV,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.641,0.907,0.0892,0.816,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:3tzQ1WuCv9M0tbSsmf2JcX,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.765,0.538,0.0219,0.494,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:5cutEqdMby5pH8Vif2mdWs,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.627,0.71,0.192,0.461,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:65nN0ZgVL98GDrVJMkBc3p,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.683,0.713,0.305,0.809,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:4EJXrKHEbQp63JiMHUN4I3,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.829,0.555,0.118,0.789,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:5F587YztVwcb7tWdA2gZpJ,spotify:artist:2HSEdXKVq1WWtBbsIeNjRX,0.596,0.825,0.086,0.455,"indie garage rock,indie surf,san diego indie,surf punk"
spotify:track:2bb6xgxu1sevom4tn6OBSq,spotify:artist:60S3PHPmmVaBxa0zrcAiHq,0.335,0.932,0.00118,0.529,"chill dream pop,electropop"
spotify:track:4ZpnbAjbyyGOUS5EW5EDyw,spotify:artist:402EckS1oMHUYgvJKZWoDu,0.571,0.893,0.0591,0.413,chill breakcore
